3628,pair of mythril gauntlets,pairs of mythril gauntlets,0,,Mythril Gauntlets,44592,40,1
3629,pair of aetherial mythril gauntlets,pairs of aetherial mythril gauntlets,0,,Aetherial Mythril Gauntlets,44593,40,7
3630,pair of serpent sergeant's bracers,pairs of serpent sergeant's bracers,0,,Serpent Sergeant's Bracers,44119,40,2
3631,pair of serpent sergeant's mitts,pairs of serpent sergeant's mitts,0,,Serpent Sergeant's Mitts,44112,40,2
3632,pair of serpent sergeant's shortgloves,pairs of serpent sergeant's shortgloves,0,,Serpent Sergeant's Shortgloves,44108,40,2
3633,pair of storm sergeant's wristguards,pairs of storm sergeant's wristguards,0,,Storm Sergeant's Wristguards,44819,40,2
3634,pair of storm sergeant's mitts,pairs of storm sergeant's mitts,0,,Storm Sergeant's Mitts,44111,40,2
3635,pair of storm sergeant's shortgloves,pairs of storm sergeant's shortgloves,0,,Storm Sergeant's Shortgloves,44107,40,2
3636,pair of flame sergeant's halfgloves,pairs of flame sergeant's halfgloves,0,,Flame Sergeant's Halfgloves,44116,40,2
3637,pair of flame sergeant's mitts,pairs of flame sergeant's mitts,0,,Flame Sergeant's Mitts,44110,40,2
3638,pair of flame sergeant's shortgloves,pairs of flame sergeant's shortgloves,0,,Flame Sergeant's Shortgloves,44109,40,2
3639,pair of boarskin smithy's gloves,pairs of boarskin smithy's gloves,0,,Boarskin Smithy's Gloves,44025,41,1
3640,pair of woolen dress gloves,pairs of woolen dress gloves,0,,Woolen Dress Gloves,44198,41,1
3641,pair of aetherial woolen dress gloves,pairs of aetherial woolen dress gloves,0,,Aetherial Woolen Dress Gloves,44199,41,7
3642,pair of mythril mitt gauntlets,pairs of mythril mitt gauntlets,0,,Mythril Mitt Gauntlets,44534,42,1
3643,pair of aetherial mythril mitt gauntlets,pairs of aetherial mythril mitt gauntlets,0,,Aetherial Mythril Mitt Gauntlets,44585,42,7
3644,pair of mage's halfgloves,pairs of mage's halfgloves,0,,Mage's Halfgloves,44137,52,2
3645,pair of woolen bracers,pairs of woolen bracers,0,,Woolen Bracers,44099,43,1
3646,pair of aetherial woolen bracers,pairs of aetherial woolen bracers,0,,Aetherial Woolen Bracers,44174,43,7
3647,pair of woolen halfgloves,pairs of woolen halfgloves,0,,Woolen Halfgloves,44095,43,1
3648,pair of woolen work gloves,pairs of woolen work gloves,0,,Woolen Work Gloves,44097,43,1
3649,pair of high mythril gauntlets,pairs of high mythril gauntlets,0,,High Mythril Gauntlets,44589,44,1
3650,pair of aetherial high mythril gauntlets,pairs of aetherial high mythril gauntlets,0,,Aetherial High Mythril Gauntlets,44590,44,7
3651,pair of fingerless raptorskin gloves,pairs of fingerless raptorskin gloves,0,,Fingerless Raptorskin Gloves,44103,45,1
3652,pair of aetherial fingerless raptorskin gloves,pairs of aetherial fingerless raptorskin gloves,0,,Aetherial Fingerless Raptorskin Gloves,44183,45,7
3653,pair of fingerless raptorskin gloves of gathering,pairs of fingerless raptorskin gloves of gathering,0,,Fingerless Raptorskin Gloves of Gathering,44103,45,1
3654,pair of cobalt vambraces,pairs of cobalt vambraces,0,,Cobalt Vambraces,44537,45,1
3655,pair of aetherial cobalt vambraces,pairs of aetherial cobalt vambraces,0,,Aetherial Cobalt Vambraces,44580,45,7
3656,pair of boarskin ringbands of flames,pairs of boarskin ringbands of flames,0,,Boarskin Ringbands of Flames,44135,46,1
3657,pair of aetherial boarskin ringbands of flames,pairs of aetherial boarskin ringbands of flames,0,,Aetherial Boarskin Ringbands of Flames,44181,46,7
3658,pair of boarskin ringbands of frost,pairs of boarskin ringbands of frost,0,,Boarskin Ringbands of Frost,44132,46,1
3659,pair of aetherial boarskin ringbands of frost,pairs of aetherial boarskin ringbands of frost,0,,Aetherial Boarskin Ringbands of Frost,44178,46,7
3660,pair of boarskin ringbands of gales,pairs of boarskin ringbands of gales,0,,Boarskin Ringbands of Gales,44133,46,1
3661,pair of aetherial boarskin ringbands of gales,pairs of aetherial boarskin ringbands of gales,0,,Aetherial Boarskin Ringbands of Gales,44179,46,7
3662,pair of boarskin ringbands of tremors,pairs of boarskin ringbands of tremors,0,,Boarskin Ringbands of Tremors,44131,46,1
3663,pair of aetherial boarskin ringbands of tremors,pairs of aetherial boarskin ringbands of tremors,0,,Aetherial Boarskin Ringbands of Tremors,44177,46,7
3664,pair of boarskin ringbands of storms,pairs of boarskin ringbands of storms,0,,Boarskin Ringbands of Storms,44136,46,1
3665,pair of aetherial boarskin ringbands of storms,pairs of aetherial boarskin ringbands of storms,0,,Aetherial Boarskin Ringbands of Storms,44182,46,7
3666,pair of boarskin ringbands of tides,pairs of boarskin ringbands of tides,0,,Boarskin Ringbands of Tides,44134,46,1
3667,pair of aetherial boarskin ringbands of tides,pairs of aetherial boarskin ringbands of tides,0,,Aetherial Boarskin Ringbands of Tides,44180,46,7
3668,pair of raptorskin smithy's gloves,pairs of raptorskin smithy's gloves,0,,Raptorskin Smithy's Gloves,44006,46,1
3669,pair of tortoiseshell scale fingers,pairs of tortoiseshell scale fingers,0,,Tortoiseshell Scale Fingers,44587,46,1
3670,pair of cobalt mitt gauntlets,pairs of cobalt mitt gauntlets,0,,Cobalt Mitt Gauntlets,44535,47,1
3671,pair of aetherial cobalt mitt gauntlets,pairs of aetherial cobalt mitt gauntlets,0,,Aetherial Cobalt Mitt Gauntlets,44582,47,7
3672,pair of peltast mitts,pairs of peltast mitts,0,,Peltast Mitts,44087,60,2
3673,pair of sipahi gloves,pairs of sipahi gloves,0,,Sipahi Gloves,44075,55,2
3674,pair of mercenary's mitts,pairs of mercenary's mitts,0,,Mercenary's Mitts,44094,55,2
3675,pair of warlock's ringbands,pairs of warlock's ringbands,0,,Warlock's Ringbands,44813,55,2
3676,pair of spiked armguards,pairs of spiked armguards,0,,Spiked Armguards,44545,52,2
3677,pair of strategos gloves,pairs of strategos gloves,0,,Strategos Gloves,44205,60,2
3678,pair of felt bracers,pairs of felt bracers,0,,Felt Bracers,44100,48,1
3679,pair of aetherial felt bracers,pairs of aetherial felt bracers,0,,Aetherial Felt Bracers,44175,48,7
3680,pair of felt halfgloves,pairs of felt halfgloves,0,,Felt Halfgloves,44096,48,1
3681,pair of felt work gloves,pairs of felt work gloves,0,,Felt Work Gloves,44098,48,1
3682,pair of gallant gauntlets,pairs of gallant gauntlets,0,,Gallant Gauntlets,44540,50,3
3683,pair of temple gloves,pairs of temple gloves,0,,Temple Gloves,44541,50,3
3684,pair of fighter's gauntlets,pairs of fighter's gauntlets,0,,Fighter's Gauntlets,44539,50,3
3685,pair of drachen gauntlets,pairs of drachen gauntlets,0,,Drachen Gauntlets,44538,50,3
3686,pair of choral ringbands,pairs of choral ringbands,0,,Choral Ringbands,44818,50,3
3687,pair of healer's gloves,pairs of healer's gloves,0,,Healer's Gloves,44817,50,3
3688,pair of evoker's ringbands,pairs of evoker's ringbands,0,,Evoker's Ringbands,44191,50,3
3689,pair of scholar's gloves,pairs of scholar's gloves,0,,Scholar's Gloves,44186,50,3
3690,pair of wizard's gloves,pairs of wizard's gloves,0,,Wizard's Gloves,44104,50,3
3691,pair of vintage smithy's gloves,pairs of vintage smithy's gloves,0,,Vintage Smithy's Gloves,44006,42,1
3692,pair of cobalt gauntlets,pairs of cobalt gauntlets,0,,Cobalt Gauntlets,44533,49,1
3693,pair of aetherial cobalt gauntlets,pairs of aetherial cobalt gauntlets,0,,Aetherial Cobalt Gauntlets,44581,49,7
3694,pair of raptorskin armguards,pairs of raptorskin armguards,0,,Raptorskin Armguards,44165,49,1
3695,pair of aetherial raptorskin armguards,pairs of aetherial raptorskin armguards,0,,Aetherial Raptorskin Armguards,44166,49,7
3696,pair of felt dress gloves,pairs of felt dress gloves,0,,Felt Dress Gloves,44163,49,1
3697,pair of aetherial felt dress gloves,pairs of aetherial felt dress gloves,0,,Aetherial Felt Dress Gloves,44164,49,7
3698,pair of patrician's gloves,pairs of patrician's gloves,0,,Patrician's Gloves,44206,50,1
3699,pair of militia ringbands,pairs of militia ringbands,0,,Militia Ringbands,44113,55,2
3700,pair of militia gauntlets,pairs of militia gauntlets,0,,Militia Gauntlets,44506,55,2
3701,pair of militia mitt gauntlets,pairs of militia mitt gauntlets,0,,Militia Mitt Gauntlets,44548,55,2
3702,pair of Gridanian officer's gloves,pairs of Gridanian officer's gloves,0,,Gridanian Officer's Gloves,44092,55,2
3703,pair of Lominsan officer's gloves,pairs of Lominsan officer's gloves,0,,Lominsan Officer's Gloves,44091,55,2
3704,pair of Ul'dahn officer's gloves,pairs of Ul'dahn officer's gloves,0,,Ul'dahn Officer's Gloves,44093,55,2
3705,pair of sentinel's gauntlets,pairs of sentinel's gauntlets,0,,Sentinel's Gauntlets,44507,46,2
3706,pair of carpenter's gloves,pairs of carpenter's gloves,0,,Carpenter's Gloves,44195,55,2
3707,pair of blacksmith's gloves,pairs of blacksmith's gloves,0,,Blacksmith's Gloves,44192,55,2
3708,pair of armorer's gloves,pairs of armorer's gloves,0,,Armorer's Gloves,44188,55,2
3709,pair of goldsmith's gloves,pairs of goldsmith's gloves,0,,Goldsmith's Gloves,44193,55,2
3710,pair of leatherworker's gloves,pairs of leatherworker's gloves,0,,Leatherworker's Gloves,44185,55,2
3711,pair of weaver's gloves,pairs of weaver's gloves,0,,Weaver's Gloves,44190,55,2
3712,pair of alchemist's gloves,pairs of alchemist's gloves,0,,Alchemist's Gloves,44196,55,2
3713,pair of culinarian's mitts,pairs of culinarian's mitts,0,,Culinarian's Mitts,44194,55,2
3714,pair of miner's gloves,pairs of miner's gloves,0,,Miner's Gloves,44189,55,2
3715,pair of botanist's gloves,pairs of botanist's gloves,0,,Botanist's Gloves,44184,55,2
3716,pair of fisher's gloves,pairs of fisher's gloves,0,,Fisher's Gloves,44187,55,2
3717,pair of heavy Darklight gauntlets,pairs of heavy Darklight gauntlets,0,,Heavy Darklight Gauntlets,44542,70,3
3718,pair of Darklight gauntlets,pairs of Darklight gauntlets,0,,Darklight Gauntlets,44543,70,3
3719,pair of Darklight bracers of striking,pairs of Darklight bracers of striking,0,,Darklight Bracers of Striking,44544,70,3
3720,pair of Darklight bracers of aiming,pairs of Darklight bracers of aiming,0,,Darklight Bracers of Aiming,44202,70,3
3721,pair of Darklight gloves of casting,pairs of Darklight gloves of casting,0,,Darklight Gloves of Casting,44105,70,3
3722,pair of Darklight gloves of healing,pairs of Darklight gloves of healing,0,,Darklight Gloves of Healing,44201,70,3
3723,pair of heavy darksteel gauntlets,pairs of heavy darksteel gauntlets,0,,Heavy Darksteel Gauntlets,44546,70,2
3724,pair of darksteel mitt gauntlets,pairs of darksteel mitt gauntlets,0,,Darksteel Mitt Gauntlets,44586,70,2
3725,pair of gryphonskin bracers,pairs of gryphonskin bracers,0,,Gryphonskin Bracers,44200,70,2
3726,pair of gryphonskin gloves,pairs of gryphonskin gloves,0,,Gryphonskin Gloves,44547,70,2
3727,pair of vanya gloves of casting,pairs of vanya gloves of casting,0,,Vanya Gloves of Casting,44106,70,2
3728,pair of vanya gloves of healing,pairs of vanya gloves of healing,0,,Vanya Gloves of Healing,44197,70,2
3729,pair of Allagan gauntlets of striking,pairs of Allagan gauntlets of striking,0,,Allagan Gauntlets of Striking,44598,90,3
3730,pair of Allagan gauntlets of aiming,pairs of Allagan gauntlets of aiming,0,,Allagan Gauntlets of Aiming,44599,90,3
3731,pair of Allagan gloves of healing,pairs of Allagan gloves of healing,0,,Allagan Gloves of Healing,44214,90,3
3732,pair of heavy Allagan gauntlets,pairs of heavy Allagan gauntlets,0,,Heavy Allagan Gauntlets,44600,90,3
3733,pair of Allagan gloves of casting,pairs of Allagan gloves of casting,0,,Allagan Gloves of Casting,44215,90,3
3734,pair of fuma tekko,pairs of fuma tekko,0,,Fuma Tekko,44216,80,3
3735,pair of ballad gauntlets,pairs of ballad gauntlets,0,,Ballad Gauntlets,44612,80,3
3736,pair of royal celestial gloves,pairs of royal celestial gloves,0,,Royal Celestial Gloves,44611,80,3
3737,pair of gauntlets of light,pairs of gauntlets of light,0,,Gauntlets of Light,44610,80,3
3738,pair of onion gauntlets,pairs of onion gauntlets,0,,Onion Gauntlets,44235,80,3
3739,pair of crimson celestial gloves,pairs of crimson celestial gloves,0,,Crimson Celestial Gloves,44237,80,3
3740,pair of leather duckbills,pairs of leather duckbills,0,,Leather Duckbills,46108,1,1
3741,pair of leather duckbills of gathering,pairs of leather duckbills of gathering,0,,Leather Duckbills of Gathering,46108,1,1
3742,pair of maple clogs,pairs of maple clogs,0,,Maple Clogs,46203,1,1
3743,pair of onion pattens,pairs of onion pattens,0,,Onion Pattens,46178,1,1
3744,pair of Hermes' shoes,pairs of Hermes' shoes,0,Increases sprint duration in city–states.,Hermes' Shoes,46177,11,1
3745,pair of judge's sollerets,pairs of judge's sollerets,0,Fits: Game Masters,Judge's Sollerets,46815,1,1
3746,pair of judge's thighboots,pairs of judge's thighboots,0,Fits: Game Masters,Judge's Thighboots,46326,1,1
3747,pair of dream boots,pairs of dream boots,0,,Dream Boots,46193,1,1
3748,pair of lord's clogs,pairs of lord's clogs,0,Fits: All ♂,Lord's Clogs,46027,1,1
3749,pair of lady's clogs,pairs of lady's clogs,0,Fits: All ♀,Lady's Clogs,46026,1,1
3750,pair of Hyuran thighboots,pairs of Hyuran thighboots,0,Fits: Hyur ♂,Hyuran Thighboots,46226,5,1
3751,pair of Hyuran longboots,pairs of Hyuran longboots,0,Fits: Hyur ♀,Hyuran Longboots,46304,5,1
3752,pair of Elezen jackboots,pairs of Elezen jackboots,0,Fits: Elezen ♂,Elezen Jackboots,46305,5,1
3753,pair of Elezen shoes,pairs of Elezen shoes,0,Fits: Elezen ♀,Elezen Shoes,46306,5,1
3754,pair of Lalafellin top boots,pairs of Lalafellin top boots,0,Fits: Lalafell ♂,Lalafellin Top Boots,46307,5,1
3755,pair of Lalafellin bootees,pairs of Lalafellin bootees,0,Fits: Lalafell ♀,Lalafellin Bootees,46308,5,1
3756,pair of Miqo'te longboots,pairs of Miqo'te longboots,0,Fits: Miqo'te ♂,Miqo'te Longboots,46309,5,1
3757,pair of Miqo'te shoes,pairs of Miqo'te shoes,0,Fits: Miqo'te ♀,Miqo'te Shoes,46227,5,1
3758,pair of Roegadyn boots,pairs of Roegadyn boots,0,Fits: Roegadyn ♂,Roegadyn Boots,46310,5,1
3759,pair of Roegadyn sandals,pairs of Roegadyn sandals,0,Fits: Roegadyn ♀,Roegadyn Sandals,46311,5,1
3760,pair of dress shoes,pairs of dress shoes,0,A pair of formal footwear given to you by Drowning Wench proprietor Baderon Tenfingers.,Dress Shoes,46329,1,1
3761,pair of leather shoes,pairs of leather shoes,0,,Leather Shoes,46165,5,1
3762,pair of leather crakows,pairs of leather crakows,0,,Leather Crakows,46126,5,1
3763,pair of maple pattens,pairs of maple pattens,0,,Maple Pattens,46122,5,1
3764,pair of leather sandals,pairs of leather sandals,0,,Leather Sandals,46004,5,1
3765,pair of leather leggings,pairs of leather leggings,0,,Leather Leggings,46159,8,1
3766,pair of leather boots,pairs of leather boots,0,,Leather Boots,46137,8,1
3767,pair of bronze sollerets,pairs of bronze sollerets,0,,Bronze Sollerets,46812,8,1
3768,pair of amateur's thighboots,pairs of amateur's thighboots,0,,Amateur's Thighboots,46128,10,1
3769,pair of amateur's duckbills,pairs of amateur's duckbills,0,,Amateur's Duckbills,46109,10,1
3770,pair of leather jackboots,pairs of leather jackboots,0,,Leather Jackboots,46816,10,1
3771,pair of hard leather shoes,pairs of hard leather shoes,0,,Hard Leather Shoes,46167,11,1
3772,pair of hard leather caligae,pairs of hard leather caligae,0,,Hard Leather Caligae,46011,12,1
3773,pair of hard leather sandals,pairs of hard leather sandals,0,,Hard Leather Sandals,46004,12,1
3774,pair of hard leather espadrilles,pairs of hard leather espadrilles,0,,Hard Leather Espadrilles,46185,15,1
3775,pair of bronze sabatons,pairs of bronze sabatons,0,,Bronze Sabatons,46801,15,1
3776,pair of aetherial bronze sabatons,pairs of aetherial bronze sabatons,0,,Aetherial Bronze Sabatons,46860,15,7
3777,pair of hard leather boots,pairs of hard leather boots,0,,Hard Leather Boots,46139,15,1
3778,pair of aetherial hard leather boots,pairs of aetherial hard leather boots,0,,Aetherial Hard Leather Boots,46314,15,7
3779,pair of ash pattens,pairs of ash pattens,0,,Ash Pattens,46123,15,1
3780,pair of hard leather crakows,pairs of hard leather crakows,0,,Hard Leather Crakows,46155,15,1
3781,pair of plundered sabatons,pairs of plundered sabatons,0,,Plundered Sabatons,46863,17,2
3782,pair of plundered duckbills,pairs of plundered duckbills,0,,Plundered Duckbills,46325,17,2
3783,pair of plundered moccasins,pairs of plundered moccasins,0,,Plundered Moccasins,46151,17,2
3784,pair of goatskin leggings,pairs of goatskin leggings,0,,Goatskin Leggings,46163,17,1
3785,pair of aetherial goatskin leggings,pairs of aetherial goatskin leggings,0,,Aetherial Goatskin Leggings,46318,17,7
3786,pair of foestriker's boots,pairs of foestriker's boots,0,,Foestriker's Boots,46864,17,2
3787,pair of acolyte's thighboots,pairs of acolyte's thighboots,0,,Acolyte's Thighboots,46339,17,2
3788,pair of padded leather duckbills,pairs of padded leather duckbills,0,,Padded Leather Duckbills,46112,19,1
3789,pair of aetherial padded leather duckbills,pairs of aetherial padded leather duckbills,0,,Aetherial Padded Leather Duckbills,46313,19,7
3790,pair of padded leather duckbills of gathering,pairs of padded leather duckbills of gathering,0,,Padded Leather Duckbills of Gathering,46112,19,1
3791,pair of goatskin leg guards,pairs of goatskin leg guards,0,,Goatskin Leg Guards,46321,20,1
3792,pair of aetherial goatskin leg guards,pairs of aetherial goatskin leg guards,0,,Aetherial Goatskin Leg Guards,46322,20,7
3793,pair of iron sabatons,pairs of iron sabatons,0,,Iron Sabatons,46806,20,1
3794,pair of aetherial iron sabatons,pairs of aetherial iron sabatons,0,,Aetherial Iron Sabatons,46859,20,7
3795,pair of initiate's thighboots,pairs of initiate's thighboots,0,,Initiate's Thighboots,46103,20,1
